ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,r_stagnate,mean_return_per_step,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,near_vx_bin_counts,near_vy_bin_counts,near_theta_bin_counts,near_omega_bin_counts,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_omega_abs_p90
11120,2,crash,3,3,1,1494.9876288702496,3485,1135.6666666666667,658.0,0.05,0.1,4.007942199707031,30.09712791442871,-54.74361038208008,535.563720703125,1500.0,87.77201794206928,2374,-6.963999999999455,-5.820389071800341,-80.0,0.0,0.4289777988149927,"{1: 325, 2: 23}",{1: 348},"{1: 244, 0: 45, 2: 59}","{1: 347, 0: 1}","{1: 30, 2: 2}",{1: 32},"{0: 12, 1: 12, 2: 8}",{1: 32},0.22827833148508034,0.10192233675486286,0.3113619268662654,0.30476860091607283,0.30720815428486975
11130,2,crash,3,4,1,2004.51774223873,1842,442.25,361.0,0.05,0.1,4.014742851257324,30.14995765686035,-54.74361038208008,549.2346801757812,2000.0,93.75973813349707,1521,-3.6759999999998167,-5.565995894763139,-80.0,0.0,1.0882289588701033,"{1: 154, 2: 5, 0: 25}",{1: 184},"{1: 103, 2: 22, 0: 59}",{1: 184},"{1: 27, 0: 3}",{1: 30},"{2: 5, 0: 17, 1: 8}",{1: 30},0.2781702430391507,0.13045829486925403,0.3740609596861719,0.33042386909010263,0.38475159720339946
11140,2,crash,3,1,1,440.33082746972207,525,471.0,471.0,0.05,0.1,4.025515556335449,30.207050323486328,-54.74361038208008,537.290771484375,500.0,25.7646547259279,354,-1.0480000000000007,-4.385827256206186,-80.0,0.0,0.8387253856566135,"{1: 35, 0: 17}",{1: 52},"{1: 25, 0: 27}","{1: 51, 2: 1}",{0: 4},{1: 4},{0: 4},{1: 4},0.4097173425529363,0.08047309832063643,0.5498036621694209,0.4344218732558578,0.42423491529171414
11150,2,crash,3,2,1,943.6495901518028,616,258.0,258.0,0.05,0.1,4.037417888641357,30.306989669799805,-54.74361038208008,595.6242065429688,1000.0,33.20004273216491,514,-1.2280000000000009,-8.322452580360409,-80.0,0.0,1.5318986853113683,"{1: 47, 0: 14}",{1: 61},"{1: 35, 0: 26}",{1: 61},"{1: 14, 0: 3}",{1: 17},"{1: 7, 0: 10}",{1: 17},0.2806956123895688,0.1391156546471285,0.34483625078004965,0.279321428654009,0.281220534298855
11160,2,max_steps,3,4,0,2079.823907308777,3500,630.25,431.5,0.05,0.1,4.048909664154053,30.404205322265625,-54.74361038208008,587.6041870117188,2000.0,86.8159073087873,2022,-6.991999999999452,0.0,0.0,0.0,0.594235402088222,{1: 350},{1: 350},"{1: 276, 0: 35, 2: 39}",{1: 350},{1: 127},{1: 127},"{1: 109, 0: 12, 2: 6}",{1: 127},0.15868119096433742,0.102127743819904,0.24422628974009286,0.2686373160360261,0.27449231238946165
11170,2,max_steps,3,1,0,462.0139056508104,3500,418.0,418.0,0.05,0.1,4.057100296020508,30.428512573242188,-54.74361038208008,552.279052734375,500.0,65.79492356274379,1791,-6.997999999999451,-96.78301791194629,0.0,0.0,0.13200397304308867,"{1: 336, 2: 14}",{1: 350},"{1: 298, 0: 25, 2: 27}",{1: 350},{1: 5},{1: 5},{0: 5},{1: 5},0.18934487393487168,0.07636374352872415,0.2381302499507763,0.22763742109172916,0.08847202176313992
11180,2,crash,3,3,1,1462.2849900510364,2656,761.6666666666666,424.0,0.05,0.1,4.058588027954102,30.45514678955078,-54.74361038208008,572.978515625,1500.0,59.039460207459236,2058,-5.305999999999638,-11.448470156418553,-80.0,0.0,0.5505591076999384,"{1: 254, 2: 11}",{1: 265},"{1: 235, 2: 30}",{1: 265},"{2: 4, 1: 17}",{1: 21},"{2: 3, 1: 18}",{1: 21},0.1406968511614647,0.10691922188913518,0.202298334416496,0.22824490146078066,0.34903098411170347
11190,2,max_steps,3,4,0,2114.3800616335725,3500,798.25,750.5,0.05,0.1,4.065125942230225,30.47967529296875,-54.74361038208008,548.3406372070312,2000.0,126.82959823861043,2738,-6.991999999999452,-5.45753660503197,0.0,0.0,0.6041085890381636,"{1: 327, 0: 16, 2: 7}",{1: 350},"{1: 260, 2: 53, 0: 37}",{1: 350},"{1: 47, 0: 6}",{1: 53},"{1: 44, 0: 3, 2: 6}",{1: 53},0.20821851374103,0.10298732887157758,0.28141551848838803,0.25982582817894156,0.33609003011835564
11200,2,crash,3,1,1,429.9262555374322,1162,439.0,439.0,0.05,0.1,4.080962181091309,30.59532356262207,-54.74361038208008,566.6126708984375,500.0,29.06619034206857,768,-2.321999999999966,-16.817934804638323,-80.0,0.0,0.3699881717189606,"{1: 112, 2: 4}",{1: 116},"{1: 78, 2: 33, 0: 5}",{1: 116},{1: 57},{1: 57},"{1: 46, 0: 4, 2: 7}",{1: 57},0.20607691449230098,0.08400750502242463,0.24855185190681264,0.27386515743928497,0.24506637609610707
11210,2,crash,3,0,1,-61.73909582472914,2239,,,0.05,0.1,4.086100101470947,30.55721092224121,-54.74361038208008,549.063232421875,0.0,35.93225564420371,1190,-4.477999999999729,-13.193351468932775,-80.0,0.0,-0.027574406353161742,{1: 223},{1: 223},"{1: 207, 0: 16}",{1: 223},{1: 170},{1: 170},{1: 170},{1: 170},0.11690440825476606,0.031114770714303398,0.17078432223800524,0.17345213461733905,0.12551414514108925
11220,2,crash,3,3,1,1487.2866446274084,2687,867.3333333333334,923.0,0.05,0.1,4.096429347991943,30.553098678588867,-54.74361038208008,514.2100219726562,1500.0,84.11370960060071,1952,-5.367999999999631,-11.45906497319367,-80.0,0.0,0.5535119630172715,"{1: 249, 2: 19}",{1: 268},"{1: 201, 2: 52, 0: 15}",{1: 268},"{1: 33, 2: 3}",{1: 36},"{1: 20, 0: 13, 2: 3}",{1: 36},0.19043554727006273,0.15805605647265838,0.2744095781355804,0.25013614095417075,0.2676419784844787
11230,2,max_steps,3,4,0,2104.905285374619,3500,699.0,665.5,0.05,0.1,4.1108527183532715,30.6606502532959,-54.74361038208008,555.4326171875,2000.0,144.51789966688852,2633,-6.991999999999452,-32.620614292273004,0.0,0.0,0.6014015101070339,"{1: 310, 0: 40}",{1: 350},"{1: 203, 2: 78, 0: 69}","{1: 336, 2: 13, 0: 1}","{1: 97, 0: 11}",{1: 108},"{1: 70, 2: 31, 0: 7}","{1: 106, 2: 2}",0.2824269975004646,0.130448782941191,0.36871469010338637,0.3821409868728874,0.3748686965123811
11240,2,crash,3,0,1,-68.84870184825307,709,,,0.05,0.1,4.126628398895264,30.75129508972168,-54.74361038208008,538.6328735351562,0.0,21.535474467134126,324,-1.418000000000001,-8.966176315387202,-80.0,0.0,-0.09710677270557556,"{1: 48, 0: 22}",{1: 70},"{1: 36, 2: 8, 0: 26}","{1: 67, 0: 1, 2: 2}",{0: 8},{1: 8},{0: 8},"{1: 6, 2: 2}",0.4025857012390599,0.07659008136884854,0.5430731557862426,0.4409442421609077,0.45479895089388384
11250,2,max_steps,3,1,0,551.2013023840389,3500,983.0,983.0,0.05,0.1,4.125275611877441,30.677457809448242,-54.74361038208008,511.79669189453125,500.0,58.199302384025955,1805,-6.997999999999451,0.0,0.0,0.0,0.15748608639543968,{1: 350},{1: 350},"{1: 293, 0: 25, 2: 32}",{1: 350},{1: 124},{1: 124},"{1: 95, 0: 25, 2: 4}",{1: 124},0.15295893793609935,0.07377492916926161,0.2150863500094294,0.24557001315070223,0.2568512863885846
11260,2,success,3,5,0,2596.692124990666,3425,685.0,649.0,0.05,0.1,4.129271507263184,30.693323135375977,-54.74361038208008,566.4503784179688,2500.0,147.40718983691895,2761,-6.839999999999469,-43.875064846249536,0.0,0.0,0.7581582846688075,"{1: 331, 0: 3, 2: 8}",{1: 342},"{1: 235, 0: 56, 2: 51}",{1: 342},"{1: 26, 2: 5}",{1: 31},"{1: 24, 2: 7}",{1: 31},0.20388307391194216,0.12829699433081046,0.2751841031214146,0.31962072010276127,0.3112212785486099
11270,2,crash,3,0,1,-68.01826683295691,1370,,,0.05,0.1,4.123802661895752,30.613523483276367,-54.74361038208008,518.7011108398438,0.0,25.668482065173652,799,-2.73999999999992,-10.946748898130544,-80.0,0.0,-0.04964836995106344,{1: 137},{1: 137},"{1: 111, 0: 23, 2: 3}",{1: 137},{1: 51},{1: 51},"{1: 42, 0: 9}",{1: 51},0.146121795307497,0.07558629728189004,0.20639674212145392,0.24338727928143414,0.25323812501077836
11280,2,crash,3,1,1,500.96981782702983,2920,1556.0,1556.0,0.05,0.1,4.1228346824646,30.556459426879883,-54.74361038208008,514.342041015625,500.0,92.18348388911906,1738,-5.837999999999579,-5.375666062093941,-80.0,0.0,0.1715650061051472,"{1: 259, 0: 33}",{1: 292},"{1: 205, 2: 28, 0: 59}",{1: 292},"{1: 29, 0: 10}",{1: 39},"{1: 22, 2: 8, 0: 9}",{1: 39},0.26271948444609977,0.08821222518063261,0.3024214817741035,0.2874579876798191,0.3001173350343175
11290,2,crash,3,3,1,1514.7990551038656,2810,872.0,865.0,0.05,0.1,4.131054878234863,30.62157440185547,-54.74361038208008,558.6882934570312,1500.0,115.49585146023306,1829,-5.613999999999604,-15.082796356365629,-80.0,0.0,0.5390743968341158,{1: 281},{1: 281},"{1: 174, 2: 58, 0: 49}",{1: 281},{1: 59},{1: 59},"{2: 20, 0: 9, 1: 30}",{1: 59},0.20194999456562815,0.10117269859126693,0.2642456555761758,0.2935719304765332,0.36107989264237905
11300,2,crash,3,2,1,970.6421256083995,1745,444.5,444.5,0.05,0.1,4.13859748840332,30.67885398864746,-54.74361038208008,582.7618408203125,1000.0,60.83183721022061,1024,-3.4859999999998377,-6.703711601815704,-80.0,0.0,0.5562419057927791,"{1: 164, 0: 10}",{1: 174},"{1: 100, 0: 54, 2: 20}",{1: 174},"{1: 40, 0: 4}",{1: 44},"{1: 20, 0: 22, 2: 2}",{1: 44},0.24273620890797903,0.09296939453345622,0.36328041292747326,0.3505665534529809,0.29509071223860084
11310,2,max_steps,3,3,0,1512.5265723449206,3500,743.3333333333334,827.0,0.05,0.1,4.148561954498291,30.746858596801758,-54.74361038208008,557.5230712890625,1500.0,97.69056495852554,2506,-6.993999999999452,-78.16999261359534,0.0,0.0,0.4321504492414059,"{1: 325, 0: 25}",{1: 350},"{1: 277, 2: 33, 0: 40}",{1: 350},"{1: 40, 0: 3}",{1: 43},"{1: 40, 0: 3}",{1: 43},0.18218219815262662,0.1470991515947817,0.26517868190950505,0.24364965650814022,0.31420447563273446
11320,2,max_steps,3,0,0,76.76372455608035,3500,,,0.05,0.1,4.141149044036865,30.627201080322266,-54.74361038208008,564.1249389648438,0.0,83.7637245560805,1542,-6.999999999999451,0.0,0.0,0.0,0.021932492730308673,{1: 350},{1: 350},"{1: 204, 2: 69, 0: 77}","{1: 348, 0: 2}",{1: 20},{1: 20},"{2: 8, 1: 12}",{1: 20},0.18259050442403546,0.0764120330877318,0.29882747223830525,0.39312264469154,0.24961250128504317
11330,2,crash,3,1,1,431.96638559960667,473,352.0,352.0,0.05,0.1,4.145316123962402,30.63904571533203,-54.74361038208008,559.8574829101562,500.0,19.323056210221015,351,-0.9440000000000007,-6.412670610614793,-80.0,0.0,0.9132481725150247,"{1: 31, 2: 16}",{1: 47},"{1: 22, 2: 25}","{1: 39, 0: 8}",{2: 4},{1: 4},{2: 4},{1: 4},0.34250478274456636,0.08140164154378407,0.4266480088962933,0.5210484073893538,0.04932772852754275
11340,2,max_steps,3,3,0,1545.4357774418725,3500,1085.0,1045.0,0.05,0.1,4.150871276855469,30.624374389648438,-54.74361038208008,527.533203125,1500.0,98.93145917679956,2436,-6.993999999999452,-46.50168173491887,0.0,0.0,0.4415530792691064,"{1: 333, 2: 17}",{1: 350},"{1: 260, 0: 48, 2: 42}","{1: 345, 0: 5}","{1: 31, 2: 4}",{1: 35},"{1: 31, 2: 4}",{1: 35},0.1818900559324649,0.10766944628552995,0.28355849980652753,0.2833216750287096,0.11469205164905887
11350,2,crash,3,3,1,1453.6337959480275,1846,379.3333333333333,302.0,0.05,0.1,4.157660007476807,30.702302932739258,-54.74361038208008,555.0198364257812,1500.0,60.73759359194216,1142,-3.6859999999998156,-23.417797643904812,-80.0,0.0,0.7874505936879889,"{1: 171, 0: 13}",{1: 184},"{1: 108, 2: 27, 0: 49}","{1: 178, 0: 6}","{1: 23, 0: 4}",{1: 27},"{1: 14, 2: 8, 0: 5}",{1: 27},0.2189365024878267,0.12585274779773234,0.3493414483422771,0.3845776071338943,0.21275662188364078
11360,2,crash,3,1,1,441.16352536539534,372,316.0,316.0,0.05,0.1,4.162557125091553,30.709232330322266,-54.74361038208008,566.031494140625,500.0,26.384204546072937,283,-0.7420000000000005,-4.478679180677737,-80.0,0.0,1.1859234552833209,"{1: 20, 0: 17}",{1: 37},"{1: 10, 0: 27}","{1: 36, 2: 1}",{0: 3},{1: 3},{0: 3},{1: 3},0.38327868056000275,0.05949419613018129,0.47864009344898567,0.3370543370729144,0.13417552379191167
11370,2,crash,3,1,1,435.5252283247495,596,535.0,535.0,0.05,0.1,4.164830684661865,30.675283432006836,-54.74361038208008,528.0311889648438,500.0,30.352299289935313,534,-1.1900000000000008,-13.637070965185858,-80.0,0.0,0.7307470273905193,"{1: 42, 0: 17}",{1: 59},"{1: 32, 0: 27}","{1: 57, 2: 2}",{0: 3},{1: 3},{0: 3},{1: 3},0.3834008829964651,0.15391141605115088,0.5058630833498184,0.32149487498617524,0.21610637397939222
11380,2,crash,3,0,1,-53.06014025543225,652,,,0.05,0.1,4.172166347503662,30.71101951599121,-54.74361038208008,526.5194702148438,0.0,34.451317612250655,325,-1.304000000000001,-6.207457867682896,-80.0,0.0,-0.08138058321385315,"{1: 41, 2: 24}",{1: 65},"{1: 27, 0: 8, 2: 30}","{1: 58, 0: 7}",{2: 10},{1: 10},"{2: 5, 1: 5}","{1: 4, 0: 6}",0.387405855417728,0.04007077818084174,0.4768687077077369,0.42703740796877043,0.5072545388853709
11390,2,crash,3,1,1,444.2236634786617,494,332.0,332.0,0.05,0.1,4.171647548675537,30.684993743896484,-54.74361038208008,529.35302734375,500.0,30.574341115699266,459,-0.9860000000000008,-5.364677637037267,-80.0,0.0,0.8992381851794772,"{1: 31, 0: 18}",{1: 49},"{1: 24, 0: 25}","{1: 41, 2: 8}","{1: 3, 0: 10}",{1: 13},"{0: 10, 1: 3}","{1: 5, 2: 8}",0.35682947137108445,0.10578472554032338,0.500418295553681,0.48868797966704736,0.49901941445888204
11400,2,crash,3,1,1,431.0780214596606,490,368.0,368.0,0.05,0.1,4.173136234283447,30.703702926635742,-54.74361038208008,529.35302734375,500.0,15.678229360058296,367,-0.9780000000000008,-3.6222079003985295,-80.0,0.0,0.879751064203389,"{1: 33, 0: 16}",{1: 49},"{1: 23, 0: 26}",{1: 49},"{1: 1, 0: 3}",{1: 4},{0: 4},{1: 4},0.4292153469286301,0.12254789345374514,0.5232018419490236,0.3164991426066311,0.24645980426714756
11410,2,crash,3,1,1,434.05684787646015,483,370.0,370.0,0.05,0.1,4.186798095703125,30.833044052124023,-54.74361038208008,559.9226684570312,500.0,22.195183295607055,322,-0.9640000000000007,-7.174335419147454,-80.0,0.0,0.8986684221044724,"{1: 37, 2: 11}",{1: 48},"{1: 16, 2: 32}",{1: 48},{2: 4},{1: 4},{2: 4},{1: 4},0.27071922944329896,0.08335480114172565,0.31833435176705493,0.24565539859138924,0.06621566709695574
11420,2,max_steps,3,2,0,1077.6495785937166,3500,741.5,741.5,0.05,0.1,4.188149452209473,30.816776275634766,-54.74361038208008,537.4439697265625,1000.0,110.62887004934485,2085,-6.9959999999994515,-25.983291455602863,0.0,0.0,0.30789987959820475,"{1: 318, 0: 14, 2: 18}",{1: 350},"{1: 231, 2: 62, 0: 57}",{1: 350},"{2: 4, 1: 113, 0: 6}",{1: 123},"{2: 4, 1: 101, 0: 18}",{1: 123},0.24431705023251896,0.08841389374409869,0.31795223842951803,0.29944227483384733,0.2335697958759721
11430,2,crash,3,1,1,448.028012384317,829,740.0,740.0,0.05,0.1,4.195655822753906,30.890647888183594,-54.74361038208008,545.1909790039062,500.0,34.642685863623214,424,-1.6560000000000012,-4.9586734793065,-80.0,0.0,0.5404439232621435,"{1: 72, 0: 10}",{1: 82},"{1: 40, 2: 6, 0: 36}",{1: 82},"{1: 3, 0: 3}",{1: 6},{0: 6},{1: 6},0.26758303191863503,0.08093728669074805,0.33964455579759895,0.2575675847513231,0.21834432324986103
11440,2,max_steps,3,1,0,565.0212170685166,3500,720.0,720.0,0.05,0.1,4.194206714630127,30.859418869018555,-54.74361038208008,539.8175048828125,500.0,72.01921706850246,1949,-6.997999999999451,0.0,0.0,0.0,0.16143463344814762,{1: 350},{1: 350},"{1: 259, 2: 44, 0: 47}",{1: 350},{1: 43},{1: 43},"{2: 8, 1: 28, 0: 7}",{1: 43},0.16559184924612882,0.09777583351951183,0.23088537936197714,0.294577873173001,0.3353302685989093
11450,2,crash,3,1,1,466.9815078312155,2089,1219.0,1219.0,0.05,0.1,4.197613716125488,30.85065460205078,-54.74361038208008,552.8997192382812,500.0,60.82338758688707,1448,-4.175999999999762,-9.665879755671755,-80.0,0.0,0.22354308656353064,{1: 208},{1: 208},"{1: 170, 0: 27, 2: 11}",{1: 208},{1: 33},{1: 33},"{1: 25, 0: 8}",{1: 33},0.16330690107106402,0.13791053982303172,0.20333085929584532,0.20156988503099416,0.22923487892843736
11460,2,crash,3,1,1,422.95270099763945,394,213.0,213.0,0.05,0.1,4.198875904083252,30.84491729736328,-54.74361038208008,532.04443359375,500.0,9.121404177425331,212,-0.7860000000000006,-5.382703179787365,-80.0,0.0,1.073484012684364,"{1: 20, 0: 19}",{1: 39},"{1: 11, 0: 28}",{1: 39},"{1: 4, 0: 1}",{1: 5},{0: 5},{1: 5},0.3344070769377565,0.10816436008950187,0.46244728659827783,0.2848782093156165,0.26870405639575995
11470,2,max_steps,3,0,0,-202.69675470606987,3500,,,0.05,0.1,4.192619323730469,30.803945541381836,-54.74361038208008,506.16815185546875,0.0,33.935980590929375,1663,-6.999999999999451,-229.63273529699873,0.0,0.0,-0.05791335848744853,{1: 350},{1: 350},{1: 350},{1: 350},{},{},{},{},0.07745521277961374,0.06281628819767474,0.09371309741962107,0.06324463990863365,
11480,2,max_steps,3,1,0,554.9720256864555,3500,1797.0,1797.0,0.05,0.1,4.196793556213379,30.839797973632812,-54.74361038208008,546.4408569335938,500.0,61.970025686447855,1827,-6.997999999999451,0.0,0.0,0.0,0.15856343591041586,{1: 350},{1: 350},"{1: 246, 0: 61, 2: 43}",{1: 350},{1: 43},{1: 43},"{1: 29, 0: 13, 2: 1}",{1: 43},0.1632365494872664,0.0761204710537539,0.2662041721036814,0.3325703007984217,0.2942159608326198
11490,2,max_steps,3,2,0,1056.997571516454,3500,1514.0,1514.0,0.05,0.1,4.19990348815918,30.81815528869629,-54.74361038208008,527.6160278320312,1000.0,65.79850781347118,2079,-6.9959999999994515,-1.8049362970133314,0.0,0.0,0.30199930614755827,"{1: 339, 0: 3, 2: 8}",{1: 350},"{1: 271, 2: 34, 0: 45}","{1: 338, 0: 12}","{1: 40, 0: 3}",{1: 43},"{2: 15, 1: 12, 0: 16}","{1: 37, 0: 6}",0.20128123181892585,0.1111980216103508,0.2796511644201534,0.3443341670348683,0.45656187864590037
11500,2,max_steps,3,2,0,1049.9718255087644,3500,427.0,427.0,0.05,0.1,4.201704502105713,30.809974670410156,-54.74361038208008,536.4896240234375,1000.0,56.96782550881178,1422,-6.9959999999994515,0.0,0.0,0.0,0.29999195014536123,"{1: 329, 2: 21}",{1: 350},"{1: 293, 0: 18, 2: 39}",{1: 350},"{2: 5, 1: 45}",{1: 50},"{2: 3, 1: 47}",{1: 50},0.14258674336497992,0.08672898884909172,0.22593069636070878,0.21766039690081934,0.33081938246847636
11510,2,crash,3,1,1,436.8605467849502,600,499.0,499.0,0.05,0.1,4.207838535308838,30.839740753173828,-54.74361038208008,541.0393676757812,500.0,24.452302298215887,498,-1.1980000000000008,-6.393755513266196,-80.0,0.0,0.7281009113082504,"{1: 46, 2: 14}",{1: 60},"{1: 33, 2: 27}",{1: 60},{2: 3},{1: 3},{2: 3},{1: 3},0.2937725661070305,0.04991639320686334,0.3479012945125697,0.354402798763262,0.04116623507023909
11520,2,crash,3,0,1,-89.56626889548761,724,,,0.05,0.1,4.207692623138428,30.828351974487305,-54.74361038208008,539.4160766601562,0.0,0.0,0,-1.448000000000001,-8.118268895487597,-80.0,0.0,-0.1237103161539884,{1: 72},{1: 72},"{1: 50, 0: 22}",{1: 72},{},{},{},{},0.18623325616817868,0.08498132004243346,0.2141494781605549,0.17554607206507392,
11530,2,max_steps,3,0,0,-155.11550737553216,3500,,,0.05,0.1,4.206133842468262,30.799701690673828,-54.74361038208008,551.6557006835938,0.0,63.12528802479074,1835,-6.999999999999451,-211.24079540032287,0.0,0.0,-0.04431871639300919,"{1: 333, 0: 17}",{1: 350},"{1: 251, 0: 46, 2: 53}","{1: 347, 2: 3}",{1: 45},{1: 45},"{1: 31, 2: 14}",{1: 45},0.19237828068932997,0.10536797251728276,0.2656144738531546,0.27207093806352556,0.28417857273193065
11540,2,max_steps,3,0,0,7.150374547528053,3500,,,0.05,0.1,4.204527378082275,30.81096649169922,-54.74361038208008,551.6557006835938,0.0,14.15037454752803,1407,-6.999999999999451,0.0,0.0,0.0,0.0020429641564365868,{1: 350},{1: 350},{1: 350},{1: 350},{},{},{},{},0.04096887282667433,0.024740221722436572,0.05730550530533747,0.06468439001417434,
11550,2,max_steps,3,4,0,2126.2286416701486,3500,697.5,464.0,0.05,0.1,4.210832595825195,30.80202293395996,-54.74361038208008,540.557861328125,2000.0,139.06369357832278,2133,-6.991999999999452,-5.843051908191079,0.0,0.0,0.6074938976200425,"{1: 321, 2: 11, 0: 18}",{1: 350},"{1: 263, 0: 47, 2: 40}",{1: 350},"{1: 74, 2: 3, 0: 10}",{1: 87},"{1: 73, 0: 11, 2: 3}",{1: 87},0.22983137805824388,0.14966805597681018,0.2998487808698158,0.3342160665662966,0.3505795002832174
11560,2,crash,3,1,1,421.8822157883685,949,744.0,744.0,0.05,0.1,4.214165687561035,30.77016830444336,-54.74361038208008,508.45660400390625,500.0,17.09654466643748,164,-1.8960000000000015,-13.31832887807046,-80.0,0.0,0.44455449503516176,"{1: 73, 0: 21}",{1: 94},"{1: 65, 0: 26, 2: 3}","{1: 86, 2: 8}",{0: 3},{1: 3},{0: 3},{1: 3},0.3577056933774129,0.14941407106318547,0.5365837476710542,0.4381954085548468,0.16043109758283683
11570,2,max_steps,3,4,0,2075.5139380147607,3500,667.5,511.5,0.05,0.1,4.221259593963623,30.81536865234375,-54.74361038208008,529.77392578125,2000.0,98.48510935853145,2267,-6.991999999999452,-15.979171343782784,0.0,0.0,0.5930039822899317,"{1: 335, 2: 15}",{1: 350},"{1: 251, 0: 30, 2: 69}",{1: 350},"{1: 25, 2: 8}",{1: 33},"{0: 7, 2: 11, 1: 15}",{1: 33},0.2194001065336528,0.06932576953707874,0.25540517883852487,0.25567332863432096,0.21281173982056756
11580,2,crash,3,1,1,436.90454984499166,419,327.0,327.0,0.05,0.1,4.2324090003967285,30.892353057861328,-54.74361038208008,580.5604248046875,500.0,24.95275287432596,326,-0.8360000000000006,-7.2122030293350115,-80.0,0.0,1.0427316225417462,"{1: 26, 2: 15}",{1: 41},"{1: 17, 2: 24}","{1: 37, 0: 4}",{2: 3},{1: 3},{2: 3},{1: 3},0.3309343687459344,0.03500615143897919,0.3994638622311949,0.43451878919127035,0.28749830794113324
11590,2,crash,3,2,1,1005.1145730964084,2571,462.5,462.5,0.05,0.1,4.24044132232666,30.943206787109375,-54.055660247802734,584.5849609375,1000.0,104.42866650279184,1485,-5.137999999999656,-14.176093406363703,-80.0,0.0,0.3909430467119442,"{1: 229, 2: 28}",{1: 257},"{1: 171, 0: 27, 2: 59}","{1: 256, 0: 1}","{1: 7, 2: 3}",{1: 10},"{1: 8, 2: 2}",{1: 10},0.26558898712779627,0.07586975454524642,0.3067413901202429,0.3009113518736932,0.3691085697561148
11600,2,crash,3,2,1,954.3931358030532,1260,525.0,525.0,0.05,0.1,4.245194435119629,30.96599769592285,-54.055660247802734,552.6499633789062,1000.0,43.52261688121576,939,-2.5159999999999445,-6.613481078161811,-80.0,0.0,0.7574548696849628,"{1: 105, 2: 21}",{1: 126},"{1: 66, 0: 16, 2: 44}","{1: 122, 0: 4}","{1: 31, 2: 1}",{1: 32},"{1: 16, 2: 10, 0: 6}",{1: 32},0.3185594757811341,0.12438781783561575,0.4155062406350288,0.3514392473430455,0.1906675001347656
11610,2,crash,3,1,1,394.34548032957406,779,280.0,280.0,0.05,0.1,4.254685878753662,31.040918350219727,-54.055660247802734,545.8486938476562,500.0,12.091296053160354,249,-1.5560000000000012,-36.18981572358934,-80.0,0.0,0.506220128792778,{1: 77},{1: 77},"{1: 52, 2: 22, 0: 3}",{1: 77},{1: 5},{1: 5},{2: 5},{1: 5},0.1826188652986551,0.1566227504582212,0.2688152261893389,0.2419050547793336,0.193893846535415
11620,2,crash,3,1,1,436.5257032727697,511,409.0,409.0,0.05,0.1,4.265026569366455,31.114437103271484,-54.055660247802734,554.4974365234375,500.0,22.889234658542144,319,-1.0200000000000007,-5.343531385772947,-80.0,0.0,0.8542577363459289,"{1: 33, 2: 18}",{1: 51},"{1: 21, 2: 30}",{1: 51},{2: 3},{1: 3},{2: 3},{1: 3},0.3202401420894694,0.06504145020576832,0.36555115148382583,0.26782932036016005,0.039007007844935
